,make_model,price,gearing_type,km,kw,age
5056,Audi A3,26800.0,Automatic,10.0,85.0,0.0
5057,Audi A3,26800.0,Automatic,10.0,85.0,0.0
5058,Audi A3,26795.0,Automatic,1.0,110.0,0.0
5059,Audi A3,26790.0,Automatic,10.0,110.0,0.0
5060,Audi A3,26770.0,Automatic,5300.0,85.0,1.0
5061,Audi A3,26750.0,Automatic,9001.0,110.0,1.0
5062,Audi A3,26750.0,Automatic,0.0,85.0,0.0
5063,Audi A3,26700.0,Automatic,0.0,110.0,0.0
5064,Audi A3,26790.0,Automatic,10.0,110.0,0.0
5065,Audi A3,26700.0,Automatic,10.0,85.0,0.0
5066,Audi A3,27089.0,Automatic,20.0,110.0,0.0
5067,Audi A3,26970.0,Automatic,13000.0,110.0,0.0
5068,Audi A3,26980.0,Automatic,10.0,110.0,0.0
5069,Audi A3,26980.0,Automatic,10.0,110.0,0.0
5070,Audi A3,26700.0,Automatic,1.0,110.0,0.0
5071,Audi A3,26970.0,Automatic,11000.0,110.0,0.0
5072,Audi A3,26970.0,Automatic,5000.0,85.0,0.0
5073,Audi A3,26970.0,Automatic,5000.0,85.0,1.0
5074,Audi A3,26950.0,Automatic,5000.0,85.0,1.0
5075,Audi A3,26950.0,Automatic,10.0,85.0,0.0
5076,Audi A3,26950.0,Automatic,50.0,85.0,1.0
5077,Audi A3,26950.0,Automatic,50.0,85.0,1.0
5078,Audi A3,26950.0,Automatic,7100.0,85.0,0.0
5079,Audi A3,26950.0,Automatic,7100.0,85.0,0.0
5080,Audi A3,26950.0,Automatic,50.0,85.0,1.0
5081,Audi A3,26950.0,Automatic,50.0,85.0,1.0
5082,Audi A3,26940.0,Automatic,20.0,110.0,0.0
5083,Audi A3,27025.0,Automatic,35.0,110.0,0.0
5084,Audi A3,26940.0,Automatic,20.0,110.0,0.0
5085,Audi A3,27000.0,Automatic,3250.0,85.0,0.0
5086,Audi A3,26940.0,Automatic,20.0,110.0,0.0
5087,Audi A3,27025.0,Automatic,34.0,110.0,0.0
5088,Audi A3,27000.0,Automatic,100.0,85.0,0.0
5089,Audi A3,26999.0,Automatic,0.0,85.0,0.0
5090,Audi A3,27000.0,Automatic,100.0,85.0,0.0
5091,Audi A3,27000.0,Automatic,4054.0,85.0,0.0
5092,Audi A3,26999.0,Automatic,0.0,85.0,0.0
5093,Audi A3,26999.0,Automatic,7.0,85.0,0.0
5094,Audi A3,26998.0,Automatic,1.0,85.0,0.0
5095,Audi A3,26999.0,Automatic,82.0,85.0,0.0
5096,Audi A3,26998.0,Automatic,1.0,85.0,0.0
5097,Audi A3,26995.0,Automatic,0.0,85.0,0.0
5098,Audi A3,26990.0,Automatic,0.0,110.0,0.0
5099,Audi A3,26990.0,Automatic,8500.0,110.0,0.0
5100,Audi A3,26990.0,Automatic,0.0,85.0,0.0
5101,Audi A3,26995.0,Automatic,0.0,85.0,0.0
5102,Audi A3,26990.0,Automatic,25.0,85.0,0.0
5103,Audi A3,26990.0,Automatic,10.0,110.0,0.0
5104,Audi A3,26700.0,Automatic,0.0,85.0,0.0
5105,Audi A3,26690.0,Automatic,25.0,85.0,0.0
5106,Audi A3,26690.0,Automatic,25.0,85.0,0.0
5107,Audi A3,26625.0,Automatic,45.0,110.0,0.0
5108,Audi A3,26549.0,Automatic,10.0,110.0,0.0
5109,Audi A3,26590.0,Automatic,10.0,110.0,0.0
5110,Audi A3,26600.0,Automatic,0.0,110.0,0.0
5111,Audi A3,26548.0,Automatic,10.0,85.0,0.0
5112,Audi A3,26500.0,Automatic,1.0,85.0,0.0
5113,Audi A3,26500.0,Automatic,10.0,85.0,0.0
5114,Audi A3,26500.0,Automatic,10.0,85.0,0.0
5115,Audi A3,26500.0,Automatic,1.0,85.0,0.0
5116,Audi A3,26500.0,Automatic,50.0,85.0,0.0
5117,Audi A3,26500.0,Automatic,0.0,85.0,0.0
5118,Audi A3,26500.0,Automatic,0.0,85.0,0.0
5119,Audi A3,26500.0,Automatic,5800.0,85.0,0.0
5120,Audi A3,26499.0,Automatic,0.0,85.0,0.0
5121,Audi A3,26499.0,Automatic,0.0,85.0,0.0
5122,Audi A3,26500.0,Automatic,0.0,85.0,0.0
5123,Audi A3,26488.0,Automatic,10.0,110.0,0.0
5124,Audi A3,26488.0,Automatic,10.0,110.0,0.0
5125,Audi A3,26490.0,Automatic,5000.0,85.0,0.0
5126,Audi A3,26600.0,Automatic,30.0,85.0,0.0
5127,Audi A3,26488.0,Automatic,10.0,110.0,0.0
5128,Audi A3,26250.0,Automatic,0.0,110.0,0.0
5129,Audi A3,26200.0,Automatic,10.0,85.0,0.0
5130,Audi A3,26290.0,Automatic,10.0,85.0,0.0
5131,Audi A3,26200.0,Automatic,100.0,85.0,0.0
5132,Audi A3,26200.0,Automatic,100.0,85.0,0.0
5133,Audi A3,26200.0,Automatic,1650.0,85.0,0.0
5134,Audi A3,26200.0,Automatic,100.0,85.0,0.0
5135,Audi A3,26200.0,Automatic,100.0,85.0,0.0
5136,Audi A3,26190.0,Automatic,15.0,110.0,0.0
5137,Audi A3,26188.0,Automatic,10.0,110.0,0.0
5138,Audi A3,26200.0,Automatic,30.0,85.0,0.0
5139,Audi A3,26188.0,Automatic,10.0,110.0,0.0
5140,Audi A3,26188.0,Automatic,10.0,110.0,0.0
5141,Audi A3,26200.0,Automatic,0.0,85.0,0.0
5142,Audi A3,26188.0,Automatic,10.0,110.0,0.0
5143,Audi A3,26188.0,Automatic,10.0,110.0,0.0
5144,Audi A3,26900.0,Automatic,9000.0,85.0,1.0
5145,Audi A3,26900.0,Automatic,5500.0,85.0,0.0
5146,Audi A3,26900.0,Automatic,0.0,85.0,0.0
5147,Audi A3,26488.0,Automatic,10.0,110.0,0.0
5148,Audi A3,26450.0,Automatic,0.0,85.0,0.0
5149,Audi A3,26188.0,Automatic,10.0,110.0,0.0
5150,Audi A3,26488.0,Automatic,10.0,110.0,0.0
5151,Audi A3,26450.0,Automatic,0.0,85.0,0.0
5152,Audi A3,26450.0,Automatic,0.0,85.0,0.0
5153,Audi A3,26440.0,Automatic,15.0,110.0,0.0
5154,Audi A3,26400.0,Automatic,50.0,85.0,1.0
5155,Audi A3,26400.0,Automatic,183.0,85.0,0.0
5156,Audi A3,26400.0,Automatic,1.0,85.0,0.0
5157,Audi A3,26400.0,Automatic,10.0,85.0,0.0
5158,Audi A3,26400.0,Automatic,0.0,85.0,0.0
5159,Audi A3,26400.0,Automatic,50.0,85.0,1.0
5160,Audi A3,26900.0,Automatic,300.0,110.0,0.0
5161,Audi A3,26900.0,Automatic,60.0,96.0,0.0
5162,Audi A3,26900.0,Automatic,6600.0,85.0,0.0
5163,Audi A3,26900.0,Automatic,300.0,85.0,0.0
5164,Audi A3,26900.0,Automatic,0.0,85.0,0.0
5165,Audi A3,26900.0,Automatic,10.0,85.0,0.0
5166,Audi A3,26900.0,Automatic,11.0,85.0,0.0
5167,Audi A3,26900.0,Automatic,0.0,96.0,1.0
5168,Audi A3,26900.0,Automatic,6600.0,85.0,0.0
5169,Audi A3,26900.0,Automatic,5000.0,85.0,0.0
5170,Audi A3,26890.0,Automatic,18000.0,85.0,0.0
5171,Audi A3,26890.0,Automatic,19000.0,85.0,0.0
5172,Audi A3,26880.0,Automatic,5000.0,85.0,1.0
5173,Audi A3,26880.0,Automatic,100.0,85.0,1.0
5174,Audi A3,26850.0,Automatic,3000.0,110.0,1.0
5175,Audi A3,26400.0,Automatic,50.0,85.0,0.0
5176,Audi A3,26300.0,Automatic,0.0,96.0,0.0
5177,Audi A3,26300.0,Automatic,10.0,85.0,0.0
5178,Audi A3,26300.0,Automatic,0.0,85.0,0.0
5179,Audi A3,26290.0,Automatic,5000.0,85.0,1.0
5180,Audi A3,26300.0,Automatic,0.0,85.0,0.0
5181,Audi A3,26290.0,Automatic,10.0,85.0,0.0
5182,Audi A3,26300.0,Automatic,85.0,85.0,0.0
5183,Audi A3,26300.0,Automatic,0.0,85.0,0.0
5184,Audi A3,26188.0,Automatic,10.0,110.0,0.0
5185,Audi A3,26188.0,Automatic,10.0,110.0,0.0
5186,Audi A3,26090.0,Automatic,10000.0,85.0,0.0
5187,Audi A3,26015.0,Automatic,100.0,85.0,0.0
5188,Audi A3,26000.0,Automatic,0.0,85.0,0.0
5189,Audi A3,26000.0,Automatic,10.0,85.0,0.0
5190,Audi A3,26000.0,Automatic,10.0,85.0,0.0
5191,Audi A3,26100.0,Automatic,2.0,85.0,0.0
5192,Audi A3,26000.0,Automatic,10.0,85.0,0.0
5193,Audi A3,25998.0,Automatic,1.0,85.0,0.0
5194,Audi A3,25990.0,Automatic,10.0,85.0,0.0
5195,Audi A3,25990.0,Automatic,0.0,110.0,0.0
5196,Audi A3,25990.0,Automatic,10.0,85.0,0.0
5197,Audi A3,25990.0,Automatic,4500.0,85.0,1.0
5198,Audi A3,25990.0,Automatic,10.0,110.0,0.0
5199,Audi A3,25990.0,Automatic,10.0,110.0,0.0
5200,Audi A3,25980.0,Automatic,10.0,85.0,1.0
5201,Audi A3,25990.0,Automatic,10.0,110.0,0.0
5202,Audi A3,25950.0,Automatic,14000.0,85.0,0.0
5203,Audi A3,25900.0,Automatic,100.0,85.0,0.0
5204,Audi A3,25900.0,Automatic,12500.0,85.0,0.0
5205,Audi A3,25950.0,Automatic,10.0,85.0,0.0
5206,Audi A3,25900.0,Automatic,10.0,85.0,0.0
5207,Audi A3,25900.0,Automatic,5000.0,85.0,0.0
5208,Audi A3,25900.0,Automatic,500.0,85.0,0.0
5209,Audi A3,25900.0,Automatic,0.0,110.0,1.0
5210,Audi A3,25900.0,Automatic,100.0,85.0,0.0
5211,Audi A3,25900.0,Automatic,0.0,85.0,0.0
5212,Audi A3,25900.0,Automatic,1.0,85.0,0.0
5213,Audi A3,25900.0,Automatic,100.0,85.0,0.0
5214,Audi A3,25900.0,Automatic,100.0,85.0,0.0
5215,Audi A3,25900.0,Automatic,81.0,85.0,0.0
5216,Audi A3,25900.0,Automatic,0.0,85.0,0.0
5217,Audi A3,25900.0,Automatic,12500.0,85.0,0.0
5218,Audi A3,25800.0,Automatic,10.0,85.0,0.0
5219,Audi A3,25600.0,Automatic,10.0,85.0,0.0
5220,Audi A3,25539.0,Automatic,1.0,110.0,0.0
5221,Audi A3,25899.0,Automatic,50.0,85.0,1.0
5222,Audi A3,25539.0,Automatic,1.0,110.0,0.0
5223,Audi A3,25899.0,Automatic,50.0,85.0,1.0
5224,Audi A3,25884.0,Automatic,100.0,85.0,0.0
5225,Audi A3,25539.0,Automatic,1.0,110.0,0.0
5226,Audi A3,25500.0,Automatic,60.0,85.0,0.0
5227,Audi A3,25500.0,Automatic,10.0,85.0,0.0
5228,Audi A3,25500.0,Automatic,1.0,85.0,0.0
5229,Audi A3,25490.0,Automatic,6000.0,85.0,0.0
5230,Audi A3,25420.0,Automatic,100.0,85.0,0.0
5231,Audi A3,25420.0,Automatic,100.0,85.0,0.0
5232,Audi A3,25500.0,Automatic,0.0,110.0,0.0
5233,Audi A3,25500.0,Automatic,50.0,85.0,0.0
5234,Audi A3,25420.0,Automatic,100.0,85.0,0.0
5235,Audi A3,25800.0,Automatic,22.0,85.0,0.0
5236,Audi A3,24900.0,Automatic,10.0,85.0,0.0
5237,Audi A3,25400.0,Automatic,0.0,85.0,0.0
5238,Audi A3,25400.0,Automatic,60.0,85.0,0.0
5239,Audi A3,25400.0,Automatic,1.0,85.0,0.0
5240,Audi A3,25400.0,Automatic,10.0,85.0,0.0
5241,Audi A3,24900.0,Automatic,10.0,85.0,0.0
5242,Audi A3,24900.0,Automatic,80.0,85.0,0.0
5243,Audi A3,24890.0,Automatic,18000.0,85.0,0.0
5244,Audi A3,24890.0,Automatic,18000.0,85.0,0.0
5245,Audi A3,24890.0,Automatic,25.0,85.0,0.0
5246,Audi A3,24900.0,Automatic,0.0,85.0,0.0
5247,Audi A3,24900.0,Automatic,80.0,85.0,0.0
5248,Audi A3,24900.0,Automatic,0.0,85.0,0.0
5249,Audi A3,24900.0,Automatic,0.0,85.0,0.0
5250,Audi A3,24800.0,Automatic,1.0,85.0,0.0
5251,Audi A3,24890.0,Automatic,25.0,85.0,1.0
5252,Audi A3,24800.0,Automatic,1.0,85.0,0.0
5253,Audi A3,24800.0,Automatic,1.0,85.0,0.0
5254,Audi A3,24800.0,Automatic,500.0,85.0,0.0
5255,Audi A3,24800.0,Automatic,1.0,85.0,0.0
5256,Audi A3,24800.0,Automatic,37.0,85.0,0.0
5257,Audi A3,24600.0,Automatic,10.0,85.0,0.0
5258,Audi A3,24800.0,Automatic,500.0,85.0,0.0
5259,Audi A3,25390.0,Automatic,10.0,85.0,0.0
5260,Audi A3,25390.0,Automatic,10.0,85.0,0.0
5261,Audi A3,25390.0,Automatic,10.0,85.0,0.0
5262,Audi A3,25300.0,Automatic,137.0,85.0,0.0
5263,Audi A3,25288.0,Automatic,10.0,110.0,0.0
5264,Audi A3,25385.0,Automatic,1.0,110.0,0.0
5265,Audi A3,25288.0,Automatic,10.0,110.0,0.0
5266,Audi A3,25250.0,Automatic,506.0,85.0,0.0
5267,Audi A3,25288.0,Automatic,10.0,110.0,0.0
5268,Audi A3,25250.0,Automatic,0.0,110.0,0.0
5269,Audi A3,25288.0,Automatic,10.0,110.0,0.0
5270,Audi A3,25200.0,Automatic,25.0,85.0,0.0
5271,Audi A3,25288.0,Automatic,10.0,110.0,0.0
5272,Audi A3,25228.0,Automatic,0.0,110.0,0.0
5273,Audi A3,24990.0,Automatic,10.0,85.0,0.0
5274,Audi A3,24500.0,Automatic,300.0,85.0,0.0
5275,Audi A3,24990.0,Automatic,10.0,85.0,0.0
5276,Audi A3,25200.0,Automatic,1.0,110.0,0.0
5277,Audi A3,25000.0,Automatic,0.0,110.0,0.0
5278,Audi A3,24500.0,Automatic,10.0,85.0,0.0
5279,Audi A3,24990.0,Automatic,10.0,85.0,0.0
5280,Audi A3,24500.0,Automatic,0.0,85.0,0.0
5281,Audi A3,24500.0,Automatic,1.0,85.0,0.0
5282,Audi A3,24490.0,Automatic,0.0,85.0,0.0
5283,Audi A3,24490.0,Automatic,0.0,85.0,0.0
5284,Audi A3,24490.0,Automatic,0.0,85.0,0.0
5285,Audi A3,24490.0,Automatic,0.0,85.0,0.0
5286,Audi A3,24450.0,Automatic,0.0,85.0,0.0
5287,Audi A3,24425.0,Automatic,28.0,85.0,0.0
5288,Audi A3,24490.0,Automatic,1.0,85.0,0.0
5289,Audi A3,24400.0,Automatic,0.0,85.0,0.0
5290,Audi A3,24300.0,Automatic,0.0,96.0,0.0
5291,Audi A3,24300.0,Automatic,0.0,96.0,0.0
5292,Audi A3,24350.0,Automatic,1.0,110.0,0.0
5293,Audi A3,24200.0,Automatic,0.0,110.0,1.0
5294,Audi A3,24542.0,Automatic,0.0,110.0,0.0
5295,Audi A3,24100.0,Automatic,0.0,85.0,0.0
5296,Audi A3,24100.0,Automatic,0.0,85.0,0.0
5297,Audi A3,24000.0,Automatic,1.0,85.0,0.0
5298,Audi A3,24000.0,Automatic,1.0,85.0,0.0
5299,Audi A3,24990.0,Automatic,10.0,85.0,0.0
5300,Audi A3,24000.0,Automatic,1.0,85.0,0.0
5301,Audi A3,24000.0,Automatic,1.0,85.0,0.0
5302,Audi A3,24000.0,Automatic,1.0,85.0,0.0
5303,Audi A3,23988.0,Automatic,10.0,85.0,0.0
5304,Audi A3,23990.0,Automatic,25.0,85.0,0.0
5305,Audi A3,23988.0,Automatic,10.0,85.0,0.0
5306,Audi A3,23990.0,Automatic,25.0,85.0,0.0
5307,Audi A3,23988.0,Automatic,10.0,85.0,0.0
5308,Audi A3,23988.0,Automatic,10.0,85.0,0.0
5309,Audi A3,23988.0,Automatic,10.0,85.0,0.0
5310,Audi A3,23900.0,Automatic,90.0,85.0,0.0
5311,Audi A3,23900.0,Automatic,1.0,85.0,0.0
5312,Audi A3,23900.0,Automatic,1.0,85.0,0.0
5313,Audi A3,23900.0,Automatic,1.0,85.0,0.0
5314,Audi A3,23900.0,Automatic,1.0,85.0,0.0
5315,Audi A3,23900.0,Automatic,1.0,85.0,0.0
5316,Audi A3,23900.0,Automatic,10.0,85.0,0.0
5317,Audi A3,24990.0,Automatic,10.0,85.0,0.0
5318,Audi A3,23900.0,Automatic,80.0,85.0,0.0
5319,Audi A3,24990.0,Automatic,10.0,85.0,0.0
5320,Audi A3,24980.0,Automatic,1988.0,85.0,1.0
5321,Audi A3,24989.0,Automatic,10.0,85.0,0.0
5322,Audi A3,24970.0,Automatic,3339.0,85.0,1.0
5323,Audi A3,24970.0,Automatic,15500.0,110.0,1.0
5324,Audi A3,24960.0,Automatic,100.0,85.0,0.0
5325,Audi A3,24950.0,Automatic,100.0,85.0,0.0
5326,Audi A3,24925.0,Automatic,28.0,85.0,0.0
5327,Audi A3,24900.0,Automatic,0.0,85.0,0.0
5328,Audi A3,24900.0,Automatic,10.0,85.0,0.0
5329,Audi A3,24900.0,Automatic,0.0,85.0,0.0
5330,Audi A3,24900.0,Automatic,10.0,85.0,0.0
5331,Audi A3,24900.0,Automatic,10.0,85.0,0.0
5332,Audi A3,24900.0,Automatic,10.0,85.0,0.0
5333,Audi A3,24900.0,Automatic,35.0,85.0,0.0
5334,Audi A3,24900.0,Automatic,80.0,85.0,0.0
5335,Audi A3,24900.0,Automatic,10.0,85.0,0.0
5336,Audi A3,24900.0,Automatic,80.0,85.0,0.0
5337,Audi A3,23900.0,Automatic,10.0,85.0,0.0
5338,Audi A3,24900.0,Automatic,10.0,85.0,0.0
5339,Audi A3,23900.0,Automatic,10.0,85.0,0.0
5340,Audi A3,23900.0,Automatic,100.0,85.0,0.0
5341,Audi A3,23850.0,Automatic,0.0,110.0,0.0
5342,Audi A3,23900.0,Automatic,80.0,85.0,0.0
5343,Audi A3,23900.0,Automatic,80.0,85.0,0.0
5344,Audi A3,21900.0,Manual,1.0,85.0,0.0
5345,Audi A3,21900.0,Manual,1.0,85.0,0.0
5346,Audi A3,22375.0,Manual,33.0,85.0,0.0
5347,Audi A3,21854.0,Manual,0.0,85.0,0.0
5348,Audi A3,23450.0,Manual,0.0,85.0,0.0
5349,Audi A3,22943.0,Manual,0.0,85.0,0.0
5350,Audi A3,21854.0,Manual,0.0,85.0,0.0
5351,Audi A3,22990.0,Manual,10.0,85.0,0.0
5352,Audi A3,22588.0,Manual,10.0,85.0,0.0
5353,Audi A3,23500.0,Manual,300.0,85.0,0.0
5354,Audi A3,23650.0,Manual,50.0,85.0,1.0
5355,Audi A3,23900.0,Manual,100.0,85.0,0.0
5356,Audi A3,23990.0,Manual,1.0,85.0,0.0
5357,Audi A3,23990.0,Manual,250.0,85.0,0.0
5358,Audi A3,23990.0,Manual,10.0,85.0,0.0
5359,Audi A3,24590.0,Manual,10.0,85.0,0.0
5360,Audi A3,24850.0,Manual,10.0,85.0,1.0
5361,Audi A3,24800.0,Manual,23.0,85.0,0.0
5362,Audi A3,23990.0,Manual,10.0,85.0,0.0
5363,Audi A3,24900.0,Manual,5000.0,85.0,0.0
5364,Audi A3,24420.0,Manual,1797.0,85.0,1.0
5365,Audi A3,24970.0,Manual,12000.0,85.0,0.0
5366,Audi A3,24590.0,Manual,10.0,85.0,0.0
5367,Audi A3,24980.0,Manual,10.0,85.0,1.0
5368,Audi A3,24970.0,Manual,201.0,85.0,0.0
5369,Audi A3,24950.0,Manual,50.0,85.0,1.0
5370,Audi A3,24950.0,Manual,0.0,110.0,0.0
5371,Audi A3,24590.0,Manual,10.0,85.0,0.0
5372,Audi A3,24590.0,Manual,10.0,85.0,0.0
5373,Audi A3,24590.0,Manual,10.0,85.0,0.0
5374,Audi A3,24590.0,Manual,10.0,85.0,0.0
5375,Audi A3,24590.0,Manual,10.0,85.0,0.0
5376,Audi A3,24590.0,Manual,10.0,85.0,0.0
5377,Audi A3,24500.0,Manual,10.0,85.0,0.0
5378,Audi A3,24510.0,Manual,10.0,110.0,0.0
5379,Audi A3,24500.0,Manual,8000.0,85.0,0.0
5380,Audi A3,24500.0,Manual,0.0,85.0,0.0
5381,Audi A3,24490.0,Manual,7.0,110.0,0.0
5382,Audi A3,24500.0,Manual,10.0,110.0,0.0
5383,Audi A3,24490.0,Manual,0.0,85.0,0.0
5384,Audi A3,24490.0,Manual,126.0,85.0,0.0
5385,Audi A3,24450.0,Manual,6300.0,85.0,0.0
5386,Audi A3,24444.0,Manual,3806.0,110.0,1.0
5387,Audi A3,24440.0,Manual,3000.0,85.0,1.0
5388,Audi A3,24420.0,Manual,1797.0,85.0,1.0
5389,Audi A3,24980.0,Manual,6000.0,85.0,0.0
5390,Audi A3,24980.0,Manual,2890.0,85.0,0.0
5391,Audi A3,24980.0,Manual,1001.0,85.0,1.0
5392,Audi A3,24375.0,Manual,44.0,85.0,0.0
5393,Audi A3,24300.0,Manual,10.0,85.0,0.0
5394,Audi A3,24950.0,Manual,6000.0,85.0,0.0
5395,Audi A3,24980.0,Manual,3000.0,85.0,0.0
5396,Audi A3,24950.0,Manual,50.0,85.0,1.0
5397,Audi A3,24950.0,Manual,50.0,85.0,1.0
5398,Audi A3,24950.0,Manual,10000.0,85.0,1.0
5399,Audi A3,24950.0,Manual,50.0,85.0,1.0
5400,Audi A3,24950.0,Manual,5000.0,110.0,1.0
5401,Audi A3,24920.0,Manual,10.0,110.0,1.0
5402,Audi A3,24900.0,Manual,0.0,85.0,0.0
5403,Audi A3,24900.0,Manual,3100.0,85.0,0.0
5404,Audi A3,24900.0,Manual,10.0,85.0,0.0
5405,Audi A3,24900.0,Manual,9000.0,110.0,0.0
5406,Audi A3,24900.0,Manual,5000.0,85.0,0.0
5407,Audi A3,24900.0,Manual,1.0,85.0,0.0
5408,Audi A3,24900.0,Manual,10.0,85.0,0.0
5409,Audi A3,24900.0,Manual,0.0,85.0,0.0
5410,Audi A3,24900.0,Manual,100.0,85.0,0.0
5411,Audi A3,24900.0,Manual,0.0,85.0,0.0
5412,Audi A3,24900.0,Manual,100.0,85.0,0.0
5413,Audi A3,24900.0,Manual,1001.0,85.0,1.0
5414,Audi A3,24900.0,Manual,10.0,85.0,0.0
5415,Audi A3,24900.0,Manual,6000.0,85.0,0.0
5416,Audi A3,24900.0,Manual,0.0,85.0,0.0
5417,Audi A3,24890.0,Manual,3105.0,85.0,1.0
5418,Audi A3,24890.0,Manual,1.0,85.0,0.0
5419,Audi A3,24880.0,Manual,2499.0,85.0,1.0
5420,Audi A3,24870.0,Manual,9900.0,85.0,1.0
5421,Audi A3,24890.0,Manual,3000.0,85.0,1.0
5422,Audi A3,24890.0,Manual,2000.0,85.0,0.0
5423,Audi A3,24879.0,Manual,5000.0,85.0,0.0
5424,Audi A3,24300.0,Manual,20.0,85.0,0.0
5425,Audi A3,24300.0,Manual,10.0,85.0,0.0
5426,Audi A3,24200.0,Manual,0.0,85.0,0.0
5427,Audi A3,24200.0,Manual,10.0,85.0,0.0
5428,Audi A3,24150.0,Manual,50.0,85.0,1.0
5429,Audi A3,24075.0,Manual,44.0,85.0,0.0
5430,Audi A3,24200.0,Manual,5.0,85.0,0.0
5431,Audi A3,24100.0,Manual,10.0,85.0,0.0
5432,Audi A3,24150.0,Manual,50.0,85.0,1.0
5433,Audi A3,24000.0,Manual,0.0,85.0,0.0
5434,Audi A3,24000.0,Manual,10.0,85.0,0.0
5435,Audi A3,23999.0,Manual,0.0,85.0,0.0
5436,Audi A3,23999.0,Manual,5000.0,85.0,0.0
5437,Audi A3,23999.0,Manual,8500.0,85.0,0.0
5438,Audi A3,24000.0,Manual,10.0,85.0,0.0
5439,Audi A3,23999.0,Manual,6000.0,85.0,0.0
5440,Audi A3,23996.0,Manual,0.0,85.0,0.0
5441,Audi A3,23995.0,Manual,0.0,85.0,0.0
5442,Audi A3,23990.0,Manual,5.0,85.0,0.0
5443,Audi A3,23990.0,Manual,5500.0,85.0,0.0
5444,Audi A3,24850.0,Manual,10.0,85.0,1.0
5445,Audi A3,24300.0,Manual,10.0,85.0,0.0
5446,Audi A3,24300.0,Manual,0.0,85.0,0.0
5447,Audi A3,23995.0,Manual,12.0,85.0,0.0
5448,Audi A3,24300.0,Manual,50.0,85.0,0.0
5449,Audi A3,24300.0,Manual,30.0,85.0,0.0
5450,Audi A3,24290.0,Manual,0.0,110.0,0.0
5451,Audi A3,24288.0,Manual,10.0,110.0,0.0
5452,Audi A3,24300.0,Manual,10.0,85.0,0.0
5453,Audi A3,24288.0,Manual,10.0,110.0,0.0
5454,Audi A3,24288.0,Manual,10.0,110.0,0.0
5455,Audi A3,24288.0,Manual,10.0,110.0,0.0
5456,Audi A3,24288.0,Manual,10.0,110.0,0.0
5457,Audi A3,24288.0,Manual,10.0,110.0,0.0
5458,Audi A3,24288.0,Manual,10.0,110.0,0.0
5459,Audi A3,24288.0,Manual,10.0,110.0,0.0
5460,Audi A3,24288.0,Manual,10.0,110.0,0.0
5461,Audi A3,24288.0,Manual,10.0,110.0,0.0
5462,Audi A3,24800.0,Manual,27.0,85.0,0.0
5463,Audi A3,24800.0,Manual,26.0,85.0,0.0
5464,Audi A3,24800.0,Manual,10.0,85.0,0.0
5465,Audi A3,24790.0,Manual,10.0,85.0,0.0
5466,Audi A3,24700.0,Manual,1.0,85.0,0.0
5467,Audi A3,24800.0,Manual,50.0,85.0,0.0
5468,Audi A3,24688.0,Manual,10.0,110.0,0.0
5469,Audi A3,24688.0,Manual,10.0,110.0,0.0
5470,Audi A3,24688.0,Manual,10.0,110.0,0.0
5471,Audi A3,24790.0,Manual,250.0,85.0,0.0
5472,Audi A3,24688.0,Manual,10.0,110.0,0.0
5473,Audi A3,24600.0,Manual,5.0,110.0,0.0
5474,Audi A3,23990.0,Manual,100.0,85.0,0.0
5475,Audi A3,24688.0,Manual,10.0,110.0,0.0
5476,Audi A3,24675.0,Manual,47.0,85.0,0.0
5477,Audi A3,24671.0,Manual,1.0,110.0,0.0
5478,Audi A3,24650.0,Manual,50.0,85.0,1.0
5479,Audi A3,23990.0,Manual,6.0,85.0,0.0
5480,Audi A3,24650.0,Manual,50.0,85.0,1.0
5481,Audi A3,23988.0,Manual,10.0,110.0,0.0
5482,Audi A3,23988.0,Manual,10.0,110.0,0.0
5483,Audi A3,23988.0,Manual,10.0,110.0,0.0
5484,Audi A3,23988.0,Manual,10.0,110.0,0.0
5485,Audi A3,23980.0,Manual,6000.0,85.0,0.0
5486,Audi A3,23980.0,Manual,2444.0,85.0,1.0
5487,Audi A3,23988.0,Manual,10.0,110.0,0.0
5488,Audi A3,23980.0,Manual,6000.0,85.0,0.0
5489,Audi A3,23950.0,Manual,3521.0,85.0,1.0
5490,Audi A3,23950.0,Manual,50.0,85.0,1.0
5491,Audi A3,23950.0,Manual,50.0,85.0,1.0
5492,Audi A3,23930.0,Manual,3200.0,85.0,0.0
5493,Audi A3,23925.0,Manual,25.0,85.0,0.0
5494,Audi A3,23920.0,Manual,10.0,110.0,0.0
5495,Audi A3,23900.0,Manual,100.0,85.0,0.0
5496,Audi A3,23900.0,Manual,100.0,85.0,0.0
5497,Audi A3,23900.0,Manual,100.0,85.0,0.0
5498,Audi A3,23900.0,Manual,0.0,85.0,0.0
5499,Audi A3,23900.0,Manual,1500.0,110.0,1.0
5500,Audi A3,23900.0,Manual,2900.0,110.0,1.0
5501,Audi A3,23900.0,Manual,10.0,85.0,0.0
5502,Audi A3,23900.0,Manual,0.0,85.0,0.0
5503,Audi A3,23900.0,Manual,14.0,85.0,0.0
5504,Audi A3,23880.0,Manual,9500.0,85.0,0.0
5505,Audi A3,23900.0,Manual,0.0,85.0,1.0
5506,Audi A3,23880.0,Manual,6000.0,85.0,0.0
5507,Audi A3,23700.0,Manual,1.0,85.0,0.0
5508,Audi A3,23800.0,Manual,8.0,85.0,0.0
